_LOCATION_,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag_Codes
USA,OILPROD,TOT,KTOE,A,2007,258101.8547,
USA,OILPROD,TOT,KTOE,A,2001,295670.5634,
USA,OILPROD,TOT,KTOE,A,2011,287590.3824,
USA,OILPROD,TOT,KTOE,A,2004,276931.1563,
USA,OILPROD,TOT,KTOE,A,2006,260029.9388,
USA,OILPROD,TOT,KTOE,A,2021,559454.6637,
USA,OILPROD,TOT,KTOE,A,2017,470279.0475,
USA,OILPROD,TOT,KTOE,A,2013,380518.664,
USA,OILPROD,TOT,KTOE,A,2016,446538.2628,
USA,OILPROD,TOT,KTOE,A,2008,252986.1288,
USA,OILPROD,TOT,KTOE,A,2018,551042.2788,
USA,OILPROD,TOT,KTOE,A,2014,446109.6887,
USA,OILPROD,TOT,KTOE,A,2015,472634.8512,
UZB,OILPROD,TOT,KTOE,A,2006,5446.051,
UZB,OILPROD,TOT,KTOE,A,2009,4435.0292,
UZB,OILPROD,TOT,KTOE,A,2015,2741.6178,
UZB,OILPROD,TOT,KTOE,A,2001,7248.0014,
UZB,OILPROD,TOT,KTOE,A,2014,2881.3117,
UZB,OILPROD,TOT,KTOE,A,2017,2780.4347,
UZB,OILPROD,TOT,KTOE,A,2020,2795.3889,
UZB,OILPROD,TOT,KTOE,A,2010,4058.1572,
UZB,OILPROD,TOT,KTOE,A,2021,2651.452,
UZB,OILPROD,TOT,KTOE,A,2004,6650.0313,
UZB,OILPROD,TOT,KTOE,A,2002,7270.1113,
UZB,OILPROD,TOT,KTOE,A,2005,5476.2007,
UZB,OILPROD,TOT,KTOE,A,2018,2905.3461,
UZB,OILPROD,TOT,KTOE,A,2011,3756.6596,
UZB,OILPROD,TOT,KTOE,A,2016,2628.0538,
UZB,OILPROD,TOT,KTOE,A,2012,3353.6579,
UZB,OILPROD,TOT,KTOE,A,2007,5181.7381,
UZB,OILPROD,TOT,KTOE,A,2013,3182.8093,
UZB,OILPROD,TOT,KTOE,A,2008,4943.5551,
UZB,OILPROD,TOT,KTOE,A,2003,7204.7868,
UZB,OILPROD,TOT,KTOE,A,2019,3025.924,
VEN,OILPROD,TOT,KTOE,A,2008,179248.7139,
VEN,OILPROD,TOT,KTOE,A,2017,113878.8233,
VEN,OILPROD,TOT,KTOE,A,2007,171873.7492,
VEN,OILPROD,TOT,KTOE,A,2012,159145.2541,
VEN,OILPROD,TOT,KTOE,A,2005,178032.5143,
VEN,OILPROD,TOT,KTOE,A,2009,163411.0669,
VEN,OILPROD,TOT,KTOE,A,2002,163200.7968,
VEN,OILPROD,TOT,KTOE,A,2006,177295.7531,
VEN,OILPROD,TOT,KTOE,A,2014,154622.6915,
VEN,OILPROD,TOT,KTOE,A,2001,184330.9145,
VEN,OILPROD,TOT,KTOE,A,2019,56671.0006,
VEN,OILPROD,TOT,KTOE,A,2021,36652.001,
VEN,OILPROD,TOT,KTOE,A,2018,84519.1808,
VEN,OILPROD,TOT,KTOE,A,2011,163082.9633,
VEN,OILPROD,TOT,KTOE,A,2013,160390.5482,
VEN,OILPROD,TOT,KTOE,A,2003,152070.666,
VEN,OILPROD,TOT,KTOE,A,2020,31820.3918,
VEN,OILPROD,TOT,KTOE,A,2004,171204.0554,
VEN,OILPROD,TOT,KTOE,A,2010,160996.2223,
VEN,OILPROD,TOT,KTOE,A,2016,132427.4065,
VEN,OILPROD,TOT,KTOE,A,2015,146892.5535,
VNM,OILPROD,TOT,KTOE,A,2011,15458.4664,
VNM,OILPROD,TOT,KTOE,A,2016,15371.9356,
VNM,OILPROD,TOT,KTOE,A,2019,11177.7386,
VNM,OILPROD,TOT,KTOE,A,2010,15284.3868,
VNM,OILPROD,TOT,KTOE,A,2003,16896.9131,
VNM,OILPROD,TOT,KTOE,A,2015,17183.9916,
VNM,OILPROD,TOT,KTOE,A,2001,17033.3263,
VNM,OILPROD,TOT,KTOE,A,2014,17705.2122,
VNM,OILPROD,TOT,KTOE,A,2005,18852.5083,
VNM,OILPROD,TOT,KTOE,A,2006,17102.5509,
VNM,OILPROD,TOT,KTOE,A,2002,16898.9491,
VNM,OILPROD,TOT,KTOE,A,2004,20412.0981,
VNM,OILPROD,TOT,KTOE,A,2013,17005.84,
VNM,OILPROD,TOT,KTOE,A,2017,13743.1212,
VNM,OILPROD,TOT,KTOE,A,2018,12073.5865,
VNM,OILPROD,TOT,KTOE,A,2021,8428.1951,
VNM,OILPROD,TOT,KTOE,A,2012,17040.4523,
VNM,OILPROD,TOT,KTOE,A,2008,15172.4058,
VNM,OILPROD,TOT,KTOE,A,2020,8978.8392,
VNM,OILPROD,TOT,KTOE,A,2007,16206.703,
VNM,OILPROD,TOT,KTOE,A,2009,16654.6269,
WLD,OILPROD,TOT,KTOE,A,2013,3803192.4984,
WLD,OILPROD,TOT,KTOE,A,2018,4032035.3946,
WLD,OILPROD,TOT,KTOE,A,2002,3376273.9523,
WLD,OILPROD,TOT,KTOE,A,2016,3990141.8999,
WLD,OILPROD,TOT,KTOE,A,2020,3675341.4622,
WLD,OILPROD,TOT,KTOE,A,2001,3417142.1886,
WLD,OILPROD,TOT,KTOE,A,2004,3676515.3381,
WLD,OILPROD,TOT,KTOE,A,2015,3950848.4077,
WLD,OILPROD,TOT,KTOE,A,2012,3792044.8386,
WLD,OILPROD,TOT,KTOE,A,2019,3998728.4938,
WLD,OILPROD,TOT,KTOE,A,2021,3717528.6554,
WLD,OILPROD,TOT,KTOE,A,2003,3525915.0623,
WLD,OILPROD,TOT,KTOE,A,2006,3745035.2861,
WLD,OILPROD,TOT,KTOE,A,2005,3724469.7083,
WLD,OILPROD,TOT,KTOE,A,2011,3721792.0863,
WLD,OILPROD,TOT,KTOE,A,2007,3717814.972,
WLD,OILPROD,TOT,KTOE,A,2017,3954909.1442,
WLD,OILPROD,TOT,KTOE,A,2009,3636384.158,
WLD,OILPROD,TOT,KTOE,A,2008,3752735.611,
WLD,OILPROD,TOT,KTOE,A,2010,3696399.8144,
WLD,OILPROD,TOT,KTOE,A,2014,3869969.9317,
YEM,OILPROD,TOT,KTOE,A,2015,1451.1363,
YEM,OILPROD,TOT,KTOE,A,2021,3302.78,
YEM,OILPROD,TOT,KTOE,A,2011,9670.1339,
YEM,OILPROD,TOT,KTOE,A,2014,7140.6586,
YEM,OILPROD,TOT,KTOE,A,2001,21570.8893,
YEM,OILPROD,TOT,KTOE,A,2012,7595.615,
YEM,OILPROD,TOT,KTOE,A,2008,14033.8127,
YEM,OILPROD,TOT,KTOE,A,2004,19878.4104,
YEM,OILPROD,TOT,KTOE,A,2013,8506.5547,
YEM,OILPROD,TOT,KTOE,A,2009,13687.7172,
YEM,OILPROD,TOT,KTOE,A,2020,3347.184,
YEM,OILPROD,TOT,KTOE,A,2005,19689.4443,
YEM,OILPROD,TOT,KTOE,A,2002,21553.4304,
YEM,OILPROD,TOT,KTOE,A,2003,21196.0381,
YEM,OILPROD,TOT,KTOE,A,2007,15724.2376,
YEM,OILPROD,TOT,KTOE,A,2010,13010.9311,
YEM,OILPROD,TOT,KTOE,A,2019,3737.6885,
YEM,OILPROD,TOT,KTOE,A,2006,17969.2368,
YEM,OILPROD,TOT,KTOE,A,2016,892.454,
YEM,OILPROD,TOT,KTOE,A,2018,3737.6885,
YEM,OILPROD,TOT,KTOE,A,2017,2454.6016,
ZAF,OILPROD,TOT,KTOE,A,2011,294.2123,
ZAF,OILPROD,TOT,KTOE,A,2015,246.7899,
ZAF,OILPROD,TOT,KTOE,A,2001,507.1291,
ZAF,OILPROD,TOT,KTOE,A,2004,1434.2849,
ZAF,OILPROD,TOT,KTOE,A,2018,25.258,
ZAF,OILPROD,TOT,KTOE,A,2019,22.227,
ZAF,OILPROD,TOT,KTOE,A,2020,25.258,
ZAF,OILPROD,TOT,KTOE,A,2002,765.5326,
ZAF,OILPROD,TOT,KTOE,A,2017,32.5828,
ZAF,OILPROD,TOT,KTOE,A,2005,678.4303,
ZAF,OILPROD,TOT,KTOE,A,2009,279.6952,
ZAF,OILPROD,TOT,KTOE,A,2021,23.5293,
ZAF,OILPROD,TOT,KTOE,A,2012,51.2936,
ZAF,OILPROD,TOT,KTOE,A,2013,63.875,
ZAF,OILPROD,TOT,KTOE,A,2006,661.9776,
ZAF,OILPROD,TOT,KTOE,A,2016,28.2889,
ZAF,OILPROD,TOT,KTOE,A,2014,157.752,
ZAF,OILPROD,TOT,KTOE,A,2010,294.2123,
ZAF,OILPROD,TOT,KTOE,A,2003,551.648,
EU28,OILPROD,TOT,KTOE,A,2015,69842.9208,
EU28,OILPROD,TOT,KTOE,A,2002,153422.5877,
EU28,OILPROD,TOT,KTOE,A,2017,66795.2204,
EU28,OILPROD,TOT,KTOE,A,2020,66082.4745,
EU28,OILPROD,TOT,KTOE,A,2021,57235.6435,
EU28,OILPROD,TOT,KTOE,A,2004,133025.5806,
EU28,OILPROD,TOT,KTOE,A,2006,109969.6772,
EU28,OILPROD,TOT,KTOE,A,2016,68274.0631,
EU28,OILPROD,TOT,KTOE,A,2001,150873.6209,
EU28,OILPROD,TOT,KTOE,A,2012,70835.1633,
EU28,OILPROD,TOT,KTOE,A,2009,95882.1681,
EU28,OILPROD,TOT,KTOE,A,2018,70646.3246,
EU28,OILPROD,TOT,KTOE,A,2007,109098.2007,
EU28,OILPROD,TOT,KTOE,A,2010,89754.1089,
EU28,OILPROD,TOT,KTOE,A,2008,101575.9545,
EU28,OILPROD,TOT,KTOE,A,2014,65300.6479,
EU28,OILPROD,TOT,KTOE,A,2003,143498.6146,
EU28,OILPROD,TOT,KTOE,A,2019,70912.9227,
EU28,OILPROD,TOT,KTOE,A,2005,120731.021,
EU28,OILPROD,TOT,KTOE,A,2011,78617.4069,
EU28,OILPROD,TOT,KTOE,A,2013,66515.6974,
EU27_2020,OILPROD,TOT,KTOE,A,2002,42023.1072,
EU27_2020,OILPROD,TOT,KTOE,A,2010,29623.3064,
EU27_2020,OILPROD,TOT,KTOE,A,2006,37730.5931,
EU27_2020,OILPROD,TOT,KTOE,A,2009,30807.0219,
EU27_2020,OILPROD,TOT,KTOE,A,2014,26481.3861,
EU27_2020,OILPROD,TOT,KTOE,A,2003,42048.6642,
EU27_2020,OILPROD,TOT,KTOE,A,2005,40700.2986,
EU27_2020,OILPROD,TOT,KTOE,A,2021,17624.0883,
EU27_2020,OILPROD,TOT,KTOE,A,2020,18784.9485,
EU27_2020,OILPROD,TOT,KTOE,A,2007,36215.4872,
EU27_2020,OILPROD,TOT,KTOE,A,2011,28302.779,
EU27_2020,OILPROD,TOT,KTOE,A,2019,19797.0115,
EU27_2020,OILPROD,TOT,KTOE,A,2001,38481.7798,
EU27_2020,OILPROD,TOT,KTOE,A,2012,27273.558,
EU27_2020,OILPROD,TOT,KTOE,A,2016,22377.323,
EU27_2020,OILPROD,TOT,KTOE,A,2018,21388.427,
EU27_2020,OILPROD,TOT,KTOE,A,2013,26679.1832,
EU27_2020,OILPROD,TOT,KTOE,A,2008,33727.7079,
EU27_2020,OILPROD,TOT,KTOE,A,2017,22059.9053,
EU27_2020,OILPROD,TOT,KTOE,A,2015,25479.53,
EU27_2020,OILPROD,TOT,KTOE,A,2004,42275.9116,
ARM,OILPROD,TOT,KTOE,A,2003,0,
ARM,OILPROD,TOT,KTOE,A,2005,0,
ARM,OILPROD,TOT,KTOE,A,2004,0,
ARM,OILPROD,TOT,KTOE,A,2007,0,
ARM,OILPROD,TOT,KTOE,A,2017,0,
ARM,OILPROD,TOT,KTOE,A,2013,0,
ARM,OILPROD,TOT,KTOE,A,2014,0,
ARM,OILPROD,TOT,KTOE,A,2011,0,
ARM,OILPROD,TOT,KTOE,A,2006,0,
ARM,OILPROD,TOT,KTOE,A,2010,0,
ARM,OILPROD,TOT,KTOE,A,2016,0,
ARM,OILPROD,TOT,KTOE,A,2018,0,
ARM,OILPROD,TOT,KTOE,A,2020,0,
ARM,OILPROD,TOT,KTOE,A,2015,0,
ARM,OILPROD,TOT,KTOE,A,2008,0,
ARM,OILPROD,TOT,KTOE,A,2001,0,
ARM,OILPROD,TOT,KTOE,A,2012,0,
ARM,OILPROD,TOT,KTOE,A,2021,0,
ARM,OILPROD,TOT,KTOE,A,2019,0,
ARM,OILPROD,TOT,KTOE,A,2002,0,
ARM,OILPROD,TOT,KTOE,A,2009,0,
BEL,OILPROD,TOT,KTOE,A,2007,0,
BEL,OILPROD,TOT,KTOE,A,2011,0,
BEL,OILPROD,TOT,KTOE,A,2009,0,
BEL,OILPROD,TOT,KTOE,A,2003,0,
BEL,OILPROD,TOT,KTOE,A,2008,0,
BEL,OILPROD,TOT,KTOE,A,2001,0,
BEL,OILPROD,TOT,KTOE,A,2021,0,
BEL,OILPROD,TOT,KTOE,A,2004,0,
BEL,OILPROD,TOT,KTOE,A,2018,0,
BEL,OILPROD,TOT,KTOE,A,2002,0,
BEL,OILPROD,TOT,KTOE,A,2013,0,
BEL,OILPROD,TOT,KTOE,A,2017,0,
BEL,OILPROD,TOT,KTOE,A,2019,0,
BEL,OILPROD,TOT,KTOE,A,2005,0,
BEL,OILPROD,TOT,KTOE,A,2014,0,
BEL,OILPROD,TOT,KTOE,A,2020,0,
BEL,OILPROD,TOT,KTOE,A,2012,0,
BEL,OILPROD,TOT,KTOE,A,2016,0,
BEL,OILPROD,TOT,KTOE,A,2006,0,
BEL,OILPROD,TOT,KTOE,A,2010,0,
BEL,OILPROD,TOT,KTOE,A,2015,0,
BEN,OILPROD,TOT,KTOE,A,2008,0,
BEN,OILPROD,TOT,KTOE,A,2006,0,
BEN,OILPROD,TOT,KTOE,A,2012,0,
BEN,OILPROD,TOT,KTOE,A,2005,0,
BEN,OILPROD,TOT,KTOE,A,2014,0,
BEN,OILPROD,TOT,KTOE,A,2007,0,
BEN,OILPROD,TOT,KTOE,A,2003,0,
BEN,OILPROD,TOT,KTOE,A,2011,0,
BEN,OILPROD,TOT,KTOE,A,2017,0,
BEN,OILPROD,TOT,KTOE,A,2002,0,
BEN,OILPROD,TOT,KTOE,A,2010,0,
BEN,OILPROD,TOT,KTOE,A,2001,0,
BEN,OILPROD,TOT,KTOE,A,2016,0,
BEN,OILPROD,TOT,KTOE,A,2019,0,
BEN,OILPROD,TOT,KTOE,A,2020,0,
BEN,OILPROD,TOT,KTOE,A,2015,0,
BEN,OILPROD,TOT,KTOE,A,2013,0,
BEN,OILPROD,TOT,KTOE,A,2004,0,
BEN,OILPROD,TOT,KTOE,A,2018,0,
BEN,OILPROD,TOT,KTOE,A,2009,0,
BEN,OILPROD,TOT,KTOE,A,2021,0,
BGD,OILPROD,TOT,KTOE,A,2019,0,
BGD,OILPROD,TOT,KTOE,A,2016,0,
BGD,OILPROD,TOT,KTOE,A,2021,0,
BGD,OILPROD,TOT,KTOE,A,2017,0,
BGD,OILPROD,TOT,KTOE,A,2003,0,
BGD,OILPROD,TOT,KTOE,A,2007,0,
BGD,OILPROD,TOT,KTOE,A,2001,0,
BGD,OILPROD,TOT,KTOE,A,2015,0,
BGD,OILPROD,TOT,KTOE,A,2018,0,
BGD,OILPROD,TOT,KTOE,A,2008,0,
BGD,OILPROD,TOT,KTOE,A,2005,0,
BGD,OILPROD,TOT,KTOE,A,2012,0,
BGD,OILPROD,TOT,KTOE,A,2004,0,
BGD,OILPROD,TOT,KTOE,A,2020,0,
BGD,OILPROD,TOT,KTOE,A,2011,0,
BGD,OILPROD,TOT,KTOE,A,2014,0,
BGD,OILPROD,TOT,KTOE,A,2002,0,
BGD,OILPROD,TOT,KTOE,A,2006,0,
BGD,OILPROD,TOT,KTOE,A,2009,0,
BGD,OILPROD,TOT,KTOE,A,2010,0,
BGD,OILPROD,TOT,KTOE,A,2013,0,
BIH,OILPROD,TOT,KTOE,A,2003,0,
BIH,OILPROD,TOT,KTOE,A,2004,0,
BIH,OILPROD,TOT,KTOE,A,2008,0,
BIH,OILPROD,TOT,KTOE,A,2006,0,
BIH,OILPROD,TOT,KTOE,A,2016,0,
BIH,OILPROD,TOT,KTOE,A,2001,0,
BIH,OILPROD,TOT,KTOE,A,2020,0,
BIH,OILPROD,TOT,KTOE,A,2005,0,
BIH,OILPROD,TOT,KTOE,A,2002,0,
BIH,OILPROD,TOT,KTOE,A,2014,0,
BIH,OILPROD,TOT,KTOE,A,2017,0,
BIH,OILPROD,TOT,KTOE,A,2019,0,
BIH,OILPROD,TOT,KTOE,A,2015,0,
BIH,OILPROD,TOT,KTOE,A,2021,0,
BIH,OILPROD,TOT,KTOE,A,2009,0,
BIH,OILPROD,TOT,KTOE,A,2007,0,
BIH,OILPROD,TOT,KTOE,A,2013,0,
BIH,OILPROD,TOT,KTOE,A,2018,0,
BIH,OILPROD,TOT,KTOE,A,2012,0,
BIH,OILPROD,TOT,KTOE,A,2011,0,
BIH,OILPROD,TOT,KTOE,A,2010,0,
BWA,OILPROD,TOT,KTOE,A,2004,0,
BWA,OILPROD,TOT,KTOE,A,2016,0,
BWA,OILPROD,TOT,KTOE,A,2018,0,
BWA,OILPROD,TOT,KTOE,A,2020,0,
BWA,OILPROD,TOT,KTOE,A,2013,0,
BWA,OILPROD,TOT,KTOE,A,2011,0,
BWA,OILPROD,TOT,KTOE,A,2001,0,
BWA,OILPROD,TOT,KTOE,A,2002,0,
BWA,OILPROD,TOT,KTOE,A,2009,0,
BWA,OILPROD,TOT,KTOE,A,2014,0,
BWA,OILPROD,TOT,KTOE,A,2015,0,
BWA,OILPROD,TOT,KTOE,A,2008,0,
BWA,OILPROD,TOT,KTOE,A,2019,0,
BWA,OILPROD,TOT,KTOE,A,2017,0,
BWA,OILPROD,TOT,KTOE,A,2010,0,
BWA,OILPROD,TOT,KTOE,A,2006,0,
BWA,OILPROD,TOT,KTOE,A,2021,0,
BWA,OILPROD,TOT,KTOE,A,2005,0,
BWA,OILPROD,TOT,KTOE,A,2007,0,
BWA,OILPROD,TOT,KTOE,A,2003,0,
BWA,OILPROD,TOT,KTOE,A,2012,0,
CHE,OILPROD,TOT,KTOE,A,2002,0,
CHE,OILPROD,TOT,KTOE,A,2005,0,
CHE,OILPROD,TOT,KTOE,A,2014,0,
CHE,OILPROD,TOT,KTOE,A,2007,0,
CHE,OILPROD,TOT,KTOE,A,2004,0,
CHE,OILPROD,TOT,KTOE,A,2020,0,
CHE,OILPROD,TOT,KTOE,A,2006,0,
CHE,OILPROD,TOT,KTOE,A,2001,0,
CHE,OILPROD,TOT,KTOE,A,2009,0,
CHE,OILPROD,TOT,KTOE,A,2013,0,
CHE,OILPROD,TOT,KTOE,A,2003,0,
CHE,OILPROD,TOT,KTOE,A,2008,0,
CHE,OILPROD,TOT,KTOE,A,2010,0,
CHE,OILPROD,TOT,KTOE,A,2016,0,
CHE,OILPROD,TOT,KTOE,A,2012,0,
CHE,OILPROD,TOT,KTOE,A,2011,0,
CHE,OILPROD,TOT,KTOE,A,2019,0,
CHE,OILPROD,TOT,KTOE,A,2017,0,
CHE,OILPROD,TOT,KTOE,A,2018,0,
CHE,OILPROD,TOT,KTOE,A,2015,0,
CHE,OILPROD,TOT,KTOE,A,2021,0,
CRI,OILPROD,TOT,KTOE,A,2012,0,
CRI,OILPROD,TOT,KTOE,A,2011,0,
CRI,OILPROD,TOT,KTOE,A,2013,0,
CRI,OILPROD,TOT,KTOE,A,2007,0,
CRI,OILPROD,TOT,KTOE,A,2008,0,
CRI,OILPROD,TOT,KTOE,A,2001,0,
CRI,OILPROD,TOT,KTOE,A,2005,0,
CRI,OILPROD,TOT,KTOE,A,2009,0,
CRI,OILPROD,TOT,KTOE,A,2017,0,
CRI,OILPROD,TOT,KTOE,A,2021,0,
CRI,OILPROD,TOT,KTOE,A,2006,0,
CRI,OILPROD,TOT,KTOE,A,2020,0,
CRI,OILPROD,TOT,KTOE,A,2003,0,
CRI,OILPROD,TOT,KTOE,A,2014,0,
CRI,OILPROD,TOT,KTOE,A,2015,0,
CRI,OILPROD,TOT,KTOE,A,2004,0,
CRI,OILPROD,TOT,KTOE,A,2018,0,
CRI,OILPROD,TOT,KTOE,A,2016,0,
CRI,OILPROD,TOT,KTOE,A,2002,0,
CRI,OILPROD,TOT,KTOE,A,2010,0,
CRI,OILPROD,TOT,KTOE,A,2019,0,
CYP,OILPROD,TOT,KTOE,A,2002,0,
CYP,OILPROD,TOT,KTOE,A,2008,0,
CYP,OILPROD,TOT,KTOE,A,2012,0,
CYP,OILPROD,TOT,KTOE,A,2004,0,
CYP,OILPROD,TOT,KTOE,A,2006,0,
CYP,OILPROD,TOT,KTOE,A,2009,0,
CYP,OILPROD,TOT,KTOE,A,2018,0,
CYP,OILPROD,TOT,KTOE,A,2003,0,
CYP,OILPROD,TOT,KTOE,A,2011,0,
CYP,OILPROD,TOT,KTOE,A,2016,0,
CYP,OILPROD,TOT,KTOE,A,2015,0,
CYP,OILPROD,TOT,KTOE,A,2013,0,
CYP,OILPROD,TOT,KTOE,A,2020,0,
CYP,OILPROD,TOT,KTOE,A,2021,0,
CYP,OILPROD,TOT,KTOE,A,2001,0,
CYP,OILPROD,TOT,KTOE,A,2019,0,
CYP,OILPROD,TOT,KTOE,A,2017,0,
CYP,OILPROD,TOT,KTOE,A,2005,0,
CYP,OILPROD,TOT,KTOE,A,2014,0,
CYP,OILPROD,TOT,KTOE,A,2007,0,
CYP,OILPROD,TOT,KTOE,A,2010,0,
DOM,OILPROD,TOT,KTOE,A,2002,0,
DOM,OILPROD,TOT,KTOE,A,2003,0,
DOM,OILPROD,TOT,KTOE,A,2007,0,
DOM,OILPROD,TOT,KTOE,A,2016,0,
DOM,OILPROD,TOT,KTOE,A,2006,0,
DOM,OILPROD,TOT,KTOE,A,2013,0,
DOM,OILPROD,TOT,KTOE,A,2005,0,
DOM,OILPROD,TOT,KTOE,A,2009,0,
DOM,OILPROD,TOT,KTOE,A,2015,0,
DOM,OILPROD,TOT,KTOE,A,2021,0,
DOM,OILPROD,TOT,KTOE,A,2008,0,
DOM,OILPROD,TOT,KTOE,A,2014,0,
DOM,OILPROD,TOT,KTOE,A,2011,0,
DOM,OILPROD,TOT,KTOE,A,2001,0,
DOM,OILPROD,TOT,KTOE,A,2010,0,
DOM,OILPROD,TOT,KTOE,A,2017,0,
DOM,OILPROD,TOT,KTOE,A,2019,0,
DOM,OILPROD,TOT,KTOE,A,2020,0,
DOM,OILPROD,TOT,KTOE,A,2012,0,
DOM,OILPROD,TOT,KTOE,A,2004,0,
DOM,OILPROD,TOT,KTOE,A,2018,0,
ERI,OILPROD,TOT,KTOE,A,2018,0,
ERI,OILPROD,TOT,KTOE,A,2015,0,
ERI,OILPROD,TOT,KTOE,A,2016,0,
ERI,OILPROD,TOT,KTOE,A,2007,0,
ERI,OILPROD,TOT,KTOE,A,2017,0,
ERI,OILPROD,TOT,KTOE,A,2021,0,
ERI,OILPROD,TOT,KTOE,A,2010,0,
ERI,OILPROD,TOT,KTOE,A,2013,0,
ERI,OILPROD,TOT,KTOE,A,2014,0,
ERI,OILPROD,TOT,KTOE,A,2004,0,
ERI,OILPROD,TOT,KTOE,A,2001,0,
ERI,OILPROD,TOT,KTOE,A,2002,0,
ERI,OILPROD,TOT,KTOE,A,2009,0,
ERI,OILPROD,TOT,KTOE,A,2008,0,
ERI,OILPROD,TOT,KTOE,A,2005,0,
ERI,OILPROD,TOT,KTOE,A,2011,0,
ERI,OILPROD,TOT,KTOE,A,2012,0,
ERI,OILPROD,TOT,KTOE,A,2019,0,
ERI,OILPROD,TOT,KTOE,A,2006,0,
ERI,OILPROD,TOT,KTOE,A,2020,0,
ERI,OILPROD,TOT,KTOE,A,2003,0,
EST,OILPROD,TOT,KTOE,A,2007,0,
EST,OILPROD,TOT,KTOE,A,2008,0,
EST,OILPROD,TOT,KTOE,A,2006,0,
EST,OILPROD,TOT,KTOE,A,2016,0,
EST,OILPROD,TOT,KTOE,A,2001,0,
EST,OILPROD,TOT,KTOE,A,2019,0,
EST,OILPROD,TOT,KTOE,A,2003,0,
EST,OILPROD,TOT,KTOE,A,2013,0,
EST,OILPROD,TOT,KTOE,A,2004,0,
EST,OILPROD,TOT,KTOE,A,2010,0,
EST,OILPROD,TOT,KTOE,A,2011,0,
EST,OILPROD,TOT,KTOE,A,2021,0,
EST,OILPROD,TOT,KTOE,A,2005,0,
EST,OILPROD,TOT,KTOE,A,2009,0,
EST,OILPROD,TOT,KTOE,A,2017,0,
EST,OILPROD,TOT,KTOE,A,2012,0,
EST,OILPROD,TOT,KTOE,A,2018,0,
EST,OILPROD,TOT,KTOE,A,2002,0,
EST,OILPROD,TOT,KTOE,A,2014,0,
EST,OILPROD,TOT,KTOE,A,2015,0,
EST,OILPROD,TOT,KTOE,A,2020,0,
ETH,OILPROD,TOT,KTOE,A,2013,0,
ETH,OILPROD,TOT,KTOE,A,2002,0,
ETH,OILPROD,TOT,KTOE,A,2010,0,
ETH,OILPROD,TOT,KTOE,A,2004,0,
ETH,OILPROD,TOT,KTOE,A,2017,0,
ETH,OILPROD,TOT,KTOE,A,2018,0,
ETH,OILPROD,TOT,KTOE,A,2016,0,
ETH,OILPROD,TOT,KTOE,A,2003,0,
ETH,OILPROD,TOT,KTOE,A,2006,0,
ETH,OILPROD,TOT,KTOE,A,2005,0,
ETH,OILPROD,TOT,KTOE,A,2012,0,
ETH,OILPROD,TOT,KTOE,A,2007,0,
ETH,OILPROD,TOT,KTOE,A,2001,0,
ETH,OILPROD,TOT,KTOE,A,2008,0,
ETH,OILPROD,TOT,KTOE,A,2009,0,
ETH,OILPROD,TOT,KTOE,A,2014,0,
ETH,OILPROD,TOT,KTOE,A,2021,0,
ETH,OILPROD,TOT,KTOE,A,2020,0,
ETH,OILPROD,TOT,KTOE,A,2019,0,
ETH,OILPROD,TOT,KTOE,A,2015,0,
ETH,OILPROD,TOT,KTOE,A,2011,0,
FIN,OILPROD,TOT,KTOE,A,2016,0,
FIN,OILPROD,TOT,KTOE,A,2010,0,
FIN,OILPROD,TOT,KTOE,A,2012,0,
FIN,OILPROD,TOT,KTOE,A,2004,0,
FIN,OILPROD,TOT,KTOE,A,2014,0,
FIN,OILPROD,TOT,KTOE,A,2001,0,
FIN,OILPROD,TOT,KTOE,A,2008,0,
FIN,OILPROD,TOT,KTOE,A,2017,0,
FIN,OILPROD,TOT,KTOE,A,2003,0,
FIN,OILPROD,TOT,KTOE,A,2007,0,
FIN,OILPROD,TOT,KTOE,A,2009,0,
FIN,OILPROD,TOT,KTOE,A,2020,0,
FIN,OILPROD,TOT,KTOE,A,2011,0,
FIN,OILPROD,TOT,KTOE,A,2021,0,
FIN,OILPROD,TOT,KTOE,A,2015,0,
FIN,OILPROD,TOT,KTOE,A,2013,0,
FIN,OILPROD,TOT,KTOE,A,2018,0,
FIN,OILPROD,TOT,KTOE,A,2002,0,
FIN,OILPROD,TOT,KTOE,A,2006,0,
FIN,OILPROD,TOT,KTOE,A,2005,0,
FIN,OILPROD,TOT,KTOE,A,2019,0,
GHA,OILPROD,TOT,KTOE,A,2001,0,
HKG,OILPROD,TOT,KTOE,A,2014,0,
HKG,OILPROD,TOT,KTOE,A,2019,0,
HKG,OILPROD,TOT,KTOE,A,2002,0,
HKG,OILPROD,TOT,KTOE,A,2005,0,
HKG,OILPROD,TOT,KTOE,A,2007,0,
HKG,OILPROD,TOT,KTOE,A,2009,0,
HKG,OILPROD,TOT,KTOE,A,2004,0,
HKG,OILPROD,TOT,KTOE,A,2020,0,
HKG,OILPROD,TOT,KTOE,A,2017,0,
HKG,OILPROD,TOT,KTOE,A,2006,0,
HKG,OILPROD,TOT,KTOE,A,2010,0,
HKG,OILPROD,TOT,KTOE,A,2012,0,
HKG,OILPROD,TOT,KTOE,A,2016,0,
HKG,OILPROD,TOT,KTOE,A,2021,0,
HKG,OILPROD,TOT,KTOE,A,2008,0,
